word_id,word,frequency
1768,whitney,192
1769,serial,192
1770,norma,192
1771,manuel,192
1772,maxwell,192
1773,connection,192
1774,pendleton,192
1775,bring,191
1776,knowledge,191
1777,alexandra,191
1778,rebel,191
1779,marian,191
1780,randall,191
1781,mcnally,191
1782,horizon,191
1783,citadel,190
1784,quill,190
1785,cheryl,190
1786,community,190
1787,k,190
1788,therapy,190
1789,blair,190
1790,prometheus,190
1791,columbia,190
1792,pirate,189
1793,kurt,189
1794,alfaguara,189
1795,tv,189
1796,joel,189
1797,partner,188
1798,tarot,188
1799,ernest,188
1800,nina,188
1801,trap,188
1802,gun,188
1803,feature,188
1804,irene,187
1805,soho,187
1806,quotation,187
1807,lowell,186
1808,translation,186
1809,medieval,186
1810,reason,186
1811,tea,186
1812,fool,186
1813,owen,186
1814,hidden,186
1815,marsh,186
1816,mayer,186
1817,pride,185
1818,leadership,185
1819,barrett,185
1820,message,185
1821,clare,185
1822,shop,185
1823,phantom,185
1824,yoga,185
1825,account,185
1826,sean,185
1827,penelope,185
1828,howell,185
1829,advanced,185
1830,demon,184
1831,foot,184
1832,farmer,184
1833,levine,184
1834,sidney,184
1835,listen,184
1836,beginning,184
1837,believe,184
1838,feminist,184
1839,pregnancy,184
1840,bbc,184
1841,firefly,184
1842,ecstasy,184
1843,european,184
1844,louisa,183
1845,league,183
1846,cancer,183
1847,bus,183
1848,archer,183
1849,issue,183
1850,jacques,183
1851,beatrix,183
1852,tfh,183
1853,morrison,182
1854,adler,182
1855,alpha,182
1856,guptill,182
1857,claudia,182
1858,rhyme,182
1859,landoll,181
1860,burke,181
1861,programming,181
1862,aspect,181
1863,studio,181
1864,writers,181
1865,bunny,181
1866,rat,180
1867,lincoln,180
1868,pursuit,180
1869,tail,180
1870,jensen,180
1871,ediciones,180
1872,puppy,180
1873,publishamerica,180
1874,birthday,180
1875,holland,179
1876,prose,179
1877,gang,179
1878,flammarion,179
1879,office,179
1880,chaos,179
1881,selection,179
1882,collin,179
1883,bishop,179
1884,version,179
1885,wheeler,178
1886,buy,178
1887,hotel,178
1888,laugh,178
1889,tarcher,178
1890,stuff,178
1891,tusquet,177
1892,davy,177
1893,bedford,177
1894,pattern,177
1895,television,177
1896,mondadori,177
1897,ideal,177
1898,wicked,176
1899,roll,176
1900,elliott,176
1901,carolina,176
1902,hungry,176
1903,twilight,176
1904,wadsworth,176
1905,groom,176
1906,magical,175
1907,deal,175
1908,dc,175
1909,late,175
1910,naked,175
1911,holman,175
1912,root,175
1913,roth,175
1914,advice,175
1915,pelican,175
1916,michener,175
1917,melissa,174
1918,jacob,174
1919,shannon,174
1920,august,174
1921,track,174
1922,northern,174
1923,irwin,174
1924,meaning,174
1925,johanna,174
1926,total,174
1927,merlin,174
1928,pty,174
1929,evidence,173
1930,saul,173
1931,safe,173
1932,bei,173
1933,mile,173
1934,viz,173
1935,strong,173
1936,mickey,173
1937,granta,173
1938,fleming,172
1939,xlibris,172
1940,bradbury,171
1941,camelot,171
1942,viking,171
1943,goodman,171
1944,ferguson,171
1945,hemingway,171
1946,survivor,171
1947,grave,171
1948,anniversary,171
1949,fifth,171
1950,theatre,171
1951,stage,171
1952,mill,171
1953,mcbain,171
1954,brace,171
1955,grisham,170
1956,es,170
1957,kiepenheuer,170
1958,bass,170
1959,conspiracy,170
1960,limited,170
1961,blessing,170
1962,ordinary,170
1963,geschichte,170
1964,solve,170
1965,car,170
1966,cartoon,170
1967,comfort,169
1968,fatal,169
1969,jamie,169
1970,cure,169
1971,brief,169
1972,scene,169
1973,nigel,169
1974,goosebump,169
1975,cox,169
1976,funny,169
1977,humor,169
1978,couple,169
1979,hans,168
1980,reclam,168
1981,miguel,168
1982,pass,168
1983,event,168
1984,mail,168
1985,orchard,168
1986,monkey,168
1987,enterprise,168
1988,falcon,168
1989,geschichten,168
1990,alternative,168
1991,russian,168
1992,surrender,168
1993,creation,168
1994,witsch,167
1995,regan,167
1996,wilder,167
1997,te,167
1998,alaska,167
1999,tear,167
2000,include,167
2001,hoffmann,167
2002,dickson,167
2003,stress,167
2004,ready,167
2005,bush,166
2006,mccarthy,166
2007,arabesque,166
2008,harperaudio,166
2009,capo,166
2010,nicht,166
2011,pilgrim,166
2012,lerner,166
2013,jungle,165
2014,liebe,165
2015,hughe,165
2016,maker,165
2017,table,165
2018,agent,165
2019,mandarin,165
2020,tough,165
2021,marianne,165
2022,stitch,165
2023,heller,164
2024,breakfast,164
2025,curious,164
2026,allison,164
2027,pony,164
2028,carlson,164
2029,une,164
2030,fate,164
2031,grafton,164
2032,marguerite,164
2033,sunday,164
2034,weber,164
2035,april,164
2036,greenwood,164
2037,elliot,164
2038,risk,164
2039,heinlein,163
2040,pain,163
2041,ecco,163
2042,fever,163
2043,jenkins,163
2044,seduction,163
2045,inspirational,163
2046,hopkins,163
2047,rogers,163
2048,chelsea,163
2049,dodd,163
2050,overcome,163
2051,boon,163
2052,innocent,162
2053,jerome,162
2054,folk,162
2055,colleen,162
2056,widow,162
2057,cool,162
2058,bradford,162
2059,verse,162
2060,hear,162
2061,cassie,162
2062,crane,162
2063,piece,162
2064,gina,161
2065,canfield,161
2066,ted,161
2067,civilization,161
2068,livingston,161
2069,wharton,161
2070,brad,161
2071,miriam,161
2072,bookthrift,161
2073,cunningham,160
2074,atwood,160
2075,kellerman,160
2076,wake,160
2077,pleasant,160
2078,rid,160
2079,ivan,160
2080,distributor,160
2081,award,160
2082,spain,160
2083,nutrition,160
2084,williamson,160
2085,application,160
2086,india,159
2087,ist,159
2088,amber,159
2089,yesterday,159
2090,doll,159
2091,broken,159
2092,shore,159
2093,strike,159
2094,county,159
2095,cartwheel,159
2096,dancer,159
2097,wie,158
2098,mein,158
2099,cloud,158
2100,daniels,158
2101,gertrude,158
2102,exercise,158
2103,stella,158
2104,tender,158
2105,tool,158
2106,ritual,158
2107,autumn,158
2108,sugar,158
2109,transform,158
2110,creature,158
2111,standard,158
2112,lifetime,157
2113,elisabeth,157
2114,aufbau,157
2115,grass,157
2116,winner,157
2117,clarkson,157
2118,duke,157
2119,math,157
2120,authorhouse,157
2121,sharpe,157
2122,comprehensive,156
2123,tide,156
2124,billy,156
2125,haunt,156
2126,uncle,156
2127,quiet,156
2128,criticism,156
2129,prophecy,156
2130,australian,156
2131,hitchcock,156
2132,avery,156
2133,chuck,155
2134,instruction,155
2135,divine,155
2136,truman,155
2137,fit,155
2138,vom,155
2139,gill,155
2140,darwin,155
2141,abc,155
2142,crescent,155
2143,crossing,155
2144,genius,155
2145,temple,155
2146,dragonlance,155
2147,band,155
2148,kerr,155
2149,halloween,155
2150,gibson,154
2151,ocean,154
2152,struggle,154
2153,hermann,154
2154,elephant,154
2155,preston,154
2156,disaster,154
2157,ludlum,154
2158,latin,154
2159,follett,153
2160,skin,153
2161,invisible,153
2162,seed,153
2163,milton,153
2164,mercer,153
2165,newman,153
2166,cave,153
2167,photography,153
2168,klein,153
2169,janette,153
2170,yellow,153
2171,carla,153
2172,different,152
2173,pen,152
2174,lilian,152
2175,zu,152
2176,orson,152
2177,broadman,152
2178,santillana,152
2179,victorian,152
2180,weekend,152
2181,ladybird,152
2182,female,151
2183,goose,151
2184,highland,151
2185,village,151
2186,embrace,151
2187,canyon,151
2188,hawaii,151
2189,rutledge,151
2190,golf,151
2191,betrayal,151
2192,concise,151
2193,portable,150
2194,depression,150
2195,burton,150
2196,follow,150
2197,marcus,150
2198,charter,150
2199,outlaw,150
2200,sage,150
2201,berger,150
2202,drake,150
2203,conflict,150
2204,raven,149
2205,spark,149
2206,alcott,149
2207,con,149
2208,guardian,149
2209,annette,149
2210,gould,149
2211,mammoth,149
2212,lizard,149
2213,storey,149
2214,round,149
2215,honey,148
2216,effective,148
2217,winnie,148
2218,erica,148
2219,jimmy,148
2220,attack,148
2221,rob,148
2222,cape,148
2223,byr,148
2224,kaplan,148
2225,jason,148
2226,slow,147
2227,braun,147
2228,adrian,147
2229,identity,147
2230,zum,147
2231,frog,147
2232,energy,147
2233,madeleine,147
2234,emotional,147
2235,experiment,147
2236,transworld,147
2237,schwartz,147
2238,phil,147
2239,aaron,147
2240,bread,147
2241,station,146
2242,levy,146
2243,shoe,146
2244,biblioteca,146
2245,elmore,146
2246,meg,146
2247,doug,146
2248,hansen,146
2249,cassette,146
2250,half,146
2251,thorson,146
2252,macomber,146
2253,slave,146
2254,obsession,145
2255,balance,145
2256,merry,145
2257,weiser,145
2258,owner,145
2259,bryant,145
2260,fabulous,145
2261,doo,145
2262,barney,144
2263,downtown,144
2264,dove,144
2265,marquez,144
2266,michele,144
2267,johnny,144
2268,hal,144
2269,awakening,144
2270,omnibus,144
2271,abbey,144
2272,quality,144
2273,estate,144
2274,busy,144
2275,jacobs,144
2276,bargain,144
2277,gourmet,144
2278,boss,143
2279,josephine,143
2280,echo,143
2281,celestial,143
2282,peck,143
2283,fantastic,143
2284,analysis,143
2285,dunn,143
2286,minnesota,143
2287,revolutionary,143
2288,ranch,143
2289,anton,143
2290,lillian,143
2291,astrology,143
2292,voyager,143
2293,espasa,143
2294,alphabet,143
2295,expert,143
2296,blackwell,143
2297,bug,143
2298,steele,143
2299,luck,142
2300,smoke,142
2301,prize,142
2302,material,142
2303,muriel,142
2304,jesse,142
2305,meal,142
2306,webb,142
2307,remedy,142
2308,berlin,142
2309,logan,142
2310,shoot,142
2311,coffee,142
2312,para,142
2313,nicole,142
2314,erich,141
2315,prairie,141
2316,hood,141
2317,krentz,141
2318,simmons,141
2319,baxter,141
2320,thinking,141
2321,dollar,141
2322,darcy,141
2323,arbor,141
2324,repair,141
2325,siegel,140
2326,rendell,140
2327,riddle,140
2328,robbin,140
2329,toy,140
2330,intervarsity,140
2331,melanie,140
2332,positive,140
2333,gentle,140
2334,growth,140
2335,charm,139
2336,gentleman,139
2337,mercy,139
2338,ser,139
2339,applegate,139
2340,cage,139
2341,welt,139
2342,term,139
2343,hayne,139
2344,hugo,139
2345,dracula,139
2346,exile,139
2347,video,139
2348,jorge,139
2349,ulverscroft,139
2350,worth,139
2351,teddy,139
2352,powell,139
2353,scandal,139
2354,intelligence,138
2355,neal,138
2356,willow,138
2357,glen,138
2358,egg,138
2359,taschen,138
2360,covenant,138
2361,feather,138
2362,gollancz,138
2363,waterbrook,138
2364,reveal,138
2365,cindy,138
2366,splendor,138
2367,derek,138
2368,dame,138
2369,watcher,138
2370,match,138
2371,henderson,138
2372,laughter,138
2373,erotic,138
2374,scooby,138
2375,boston,137
2376,nan,137
2377,fletcher,137
2378,philippe,137
2379,lily,137
2380,maurice,137
2381,illusion,137
2382,glenn,137
2383,arizona,137
2384,unwin,137
2385,stout,136
2386,violence,136
2387,ransom,136
2388,dickinson,136
2389,lorraine,136
2390,wit,136
2391,alyson,136
2392,welcome,136
2393,jewel,136
2394,blume,136
2395,fowler,136
2396,katharine,136
2397,schulz,136
2398,weiss,136
2399,audiowork,135
2400,fortress,135
2401,like,135
2402,hesse,135
2403,focus,135
2404,burnett,135
2405,physics,135
2406,richardson,135
2407,notebook,135
2408,amelia,135
2409,andersen,135
2410,express,135
2411,psychic,135
2412,wear,135
2413,solomon,135
2414,mel,135
2415,butterfly,135
2416,spirituality,135
2417,megan,135
2418,central,135
2419,oate,135
2420,whale,135
2421,treatment,135
2422,mouth,135
2423,archive,135
2424,md,134
2425,diogene,134
2426,pine,134
2427,brady,134
2428,coulter,134
2429,pierce,134
2430,miranda,134
2431,curse,134
2432,einstein,134
2433,finn,134
2434,verne,134
2435,parenting,134
2436,woolf,134
2437,definitive,134
2438,forbid,134
2439,gillian,134
2440,urban,134
2441,mini,134
2442,incredible,134
2443,hazelden,134
2444,tall,133
2445,fable,133
2446,egypt,133
2447,post,133
2448,madeline,133
2449,deseret,133
2450,woods,133
2451,robot,133
2452,vida,133
2453,captive,133
2454,v,133
2455,div,133
2456,kitten,133
2457,usborne,133
2458,recovery,133
2459,workshop,133
2460,classical,132
2461,seymour,132
2462,colorado,132
2463,dungeon,132
2464,explorer,132
2465,florida,132
2466,victory,132
2467,imagination,132
2468,landscape,132
2469,ark,132
2470,give,132
2471,disease,132
2472,narrative,132
2473,niven,132
2474,nathan,132
2475,edwin,132
2476,defense,132
2477,update,132
2478,wide,132
2479,venus,132
2480,duet,132
2481,liberty,131
2482,prepare,131
2483,cussler,131
2484,effect,131
2485,tape,131
2486,innocence,131
2487,emerson,131
2488,associate,131
2489,mjf,131
2490,roosevelt,131
2491,bloom,131
2492,indians,131
2493,ruby,130
2494,policy,130
2495,rome,130
2496,investigation,130
2497,justine,130
2498,carson,130
2499,march,130
2500,calvin,130
2501,guin,130
2502,male,130
2503,photograph,130
2504,sud,130
2505,esther,130
2506,clayton,130
2507,mermaid,130
2508,mead,130
2509,military,129
2510,tao,129
2511,monthly,129
2512,mcdonald,129
2513,einer,129
2514,wave,129
2515,weis,129
2516,radio,129
2517,di,129
2518,anatomy,129
2519,italy,129
2520,maclean,129
2521,measure,129
2522,gem,129
2523,movement,128
2524,shock,128
2525,dust,128
2526,harlan,128
2527,sybex,128
2528,dirty,128
2529,roberta,128
2530,piatkus,128
2531,schneider,128
2532,silverberg,128
2533,runaway,128
2534,fre,128
2535,eastern,128
2536,youth,128
2537,fitness,128
2538,droemer,128
2539,buchverlage,128
2540,government,128
2541,alive,128
2542,brilliance,127
2543,olsen,127
2544,border,127
2545,arcade,127
2546,deveraux,127
2547,marvel,127
2548,transformation,127
2549,epic,127
2550,fury,127
2551,brett,127
2552,noel,127
2553,executioner,127
2554,electronic,127
2555,pictureback,127
2556,gayle,126
2557,milne,126
2558,kane,126
2559,wonderland,126
2560,joshua,126
2561,candace,126
2562,dolphin,126
2563,stock,126
2564,seventh,126
2565,decorate,126
2566,hank,126
2567,klett,126
2568,enchantment,126
2569,bauer,126
2570,model,126
2571,louisiana,126
2572,sherman,126
2573,evan,126
2574,austin,126
2575,dynasty,126
2576,kafka,126
2577,concept,126
2578,duck,126
2579,bryan,126
2580,oke,126
2581,impact,125
2582,trollope,125
2583,mist,125
2584,goldman,125
2585,randy,125
2586,girls,125
2587,opera,125
2588,lightning,125
2589,frost,125
2590,rudyard,125
2591,commentary,125
2592,lydia,125
2593,chariot,125
2594,mckenna,125
2595,form,125
2596,sawyer,124
2597,edicion,124
2598,weird,124
2599,rizzoli,124
2600,leader,124
2601,clay,124
2602,hubbard,124
2603,coleman,124
2604,monica,124
2605,insel,124
2606,ethic,124
2607,buccaneer,124
2608,camfield,124
2609,goodbye,123
2610,type,123
2611,delinsky,123
2612,bach,123
2613,korman,123
2614,claude,123
2615,hodgson,123
2616,terri,123
2617,tsr,123
2618,player,123
2619,seek,123
2620,chang,123
2621,boyd,123
2622,nutshell,123
2623,lift,123
2624,simenon,123
2625,gardener,123
2626,hammond,123
2627,fresh,123
2628,pauline,123
2629,cinderella,123
2630,delicious,123
2631,herbal,123
2632,northwest,122
2633,poor,122
2634,inspiration,122
2635,carlton,122
2636,pete,122
2637,christianity,122
2638,restaurant,122
2639,rest,122
2640,develop,122
2641,dawson,122
2642,process,122
2643,berg,122
2644,asia,122
2645,decision,121
2646,frau,121
2647,digital,121
2648,navpress,121
2649,maverick,121
2650,universal,121
2651,prey,121
2652,keller,121
2653,unauthorized,121
2654,cafe,121
2655,factor,121
2656,fernando,121
2657,noah,121
2658,disorder,121
2659,oder,121
2660,understanding,121
2661,rosenberg,121
2662,odd,121
2663,kingfisher,121
2664,henri,121
2665,mythology,120
2666,holocaust,120
2667,pam,120
2668,nichola,120
2669,enchant,120
2670,hate,120
2671,kristin,120
2672,thin,120
2673,feltrinelli,120
2674,frauen,120
2675,dinner,120
2676,slayer,120
2677,burrough,120
2678,engine,120
2679,lou,120
2680,traditional,120
2681,quantum,120
2682,sierra,120
2683,elvis,119
2684,edna,119
2685,florence,119
2686,carre,119
2687,painting,119
2688,phrase,119
2689,toronto,119
2690,dune,119
2691,performance,119
2692,fiona,119
2693,hayes,119
2694,erickson,119
2695,conari,119
2696,alle,119
2697,cassell,119
2698,beloved,118
2699,willis,118
2700,deutscher,118
2701,lynda,118
2702,chapman,118
2703,marvin,118
2704,gilman,118
2705,remarkable,118
2706,seuss,118
2707,interview,118
2708,hair,118
2709,architecture,118
2710,physical,118
2711,mama,118
2712,bowen,118
2713,robyn,118
2714,katie,118
2715,purple,118
2716,kg,118
2717,wynne,118
2718,fuller,118
2719,boat,118
2720,operation,118
2721,rom,118
2722,scout,118
2723,benson,118
2724,bacon,118
2725,concordia,118
2726,cause,117
2727,toni,117
2728,farley,117
2729,hole,117
2730,non,117
2731,merriam,117
2732,kramer,117
2733,gross,117
2734,americana,117
2735,feng,117
2736,shui,117
2737,wagner,117
2738,enjoy,117
2739,palace,117
2740,assoc,117
2741,crocker,117
2742,vivian,117
2743,melville,117
2744,miles,117
2745,virago,117
2746,walsh,117
2747,easter,117
2748,exley,117
2749,tan,116
2750,cooney,116
2751,laure,116
2752,ana,116
2753,brave,116
2754,chess,116
2755,vanish,116
2756,katz,116
2757,infinity,116
2758,paulsen,116
2759,greeley,116
2760,flamingo,116
2761,millionaire,116
2762,juliet,116
2763,hogan,116
2764,cherryh,116
2765,moral,116
2766,josã,116
2767,loren,115
2768,link,115
2769,wealth,115
2770,milan,115
2771,manhattan,115
2772,monk,115
2773,lucado,115
2774,cornell,115
2775,beck,115
2776,palgrave,115
2777,spot,115
2778,masquerade,115
2779,era,115
2780,hit,115
2781,prisoner,115
2782,lifestyles,115
2783,lesley,115
2784,personality,115
2785,luke,115
2786,wildlife,115
2787,crichton,114
2788,theroux,114
2789,bertelsmann,114
2790,homer,114
2791,jedi,114
2792,apprentice,114
2793,bet,114
2794,witchcraft,114
2795,difference,114
2796,wa,114
2797,forster,114
2798,servant,114
2799,johns,114
2800,leap,114
2801,abbott,114
2802,pennsylvania,114
2803,turtle,114
2804,nicholson,114
2805,album,114
2806,nixon,114
2807,tess,113
2808,allende,113
2809,monogram,113
2810,hughes,113
2811,stoddart,113
2812,specialized,113
2813,emperor,113
2814,improve,113
2815,pay,113
2816,harrington,113
2817,counterpoint,113
2818,bury,113
2819,exploration,113
2820,fan,113
2821,hospital,113
2822,heinrich,113
2823,stallion,113
2824,snyder,113
2825,army,113
2826,site,113
2827,vengeance,113
2828,legal,113
2829,pack,113
2830,crow,112
2831,protect,112
2832,lester,112
2833,jennings,112
2834,jossey,112
2835,ern,112
2836,ellison,112
2837,natalie,112
2838,naylor,112
2839,flesh,112
2840,eco,112
2841,anonymous,112
2842,gallagher,112
2843,hyde,112
2844,visit,112
2845,greenwillow,112
2846,alistair,112
2847,outlet,112
2848,thornton,112
2849,hutchinson,112
2850,mississippi,111
2851,maeve,111
2852,amor,111
2853,daphne,111
2854,abraham,111
2855,corporate,111
2856,area,111
2857,net,111
2858,carrie,111
2859,mystic,111
2860,rene,111
2861,fry,111
2862,reach,111
2863,folio,111
2864,mae,111
2865,organization,111
2866,faulkner,111
2867,rage,111
2868,sandy,111
2869,oak,111
2870,titanic,111
